Timestamp,Value
11/23/2017 15:10,11.50293125
11/23/2017 15:15,42.46938
11/23/2017 15:20,8.058325938
11/23/2017 15:25,6.07636
11/23/2017 15:30,5.537018125
11/23/2017 15:35,5.848716875
11/23/2017 15:40,5.778593125
11/23/2017 15:45,6.93989375
11/23/2017 15:50,5.027640938
11/23/2017 15:55,4.929117188
11/23/2017 16:00,4.570669219
11/23/2017 16:05,6.1356525
11/23/2017 16:10,4.567150938
11/23/2017 16:15,4.864709375
11/23/2017 16:20,4.231684375
11/23/2017 16:25,3.724708125
11/23/2017 16:30,3.606189688
11/23/2017 16:35,2.775029063
11/23/2017 16:40,3.027848594
11/23/2017 16:45,2.124502188
11/23/2017 16:50,1.873341563
11/23/2017 16:55,1.570974531
11/23/2017 17:00,2.138403438
11/23/2017 17:05,2.485057188
11/23/2017 17:10,1.937783281
11/23/2017 17:15,1.523150938
11/23/2017 17:20,2.861132578
11/23/2017 17:25,2.158601719
11/23/2017 17:30,1.465033281
11/23/2017 17:35,1.717807188
11/23/2017 17:40,2.059238359
11/23/2017 17:45,1.496873281
11/23/2017 17:50,1.939926719
11/23/2017 17:55,2.879137188
11/23/2017 18:00,2.425732813
11/23/2017 18:05,3.446524375
11/23/2017 18:10,9.725133125
11/23/2017 18:15,25.3785975
11/23/2017 18:20,2.938221484
11/23/2017 18:25,2.045496094
11/23/2017 18:30,2.037465313
11/23/2017 18:35,3.92547125
11/23/2017 18:40,4.060196406
11/23/2017 18:45,1.338866875
11/23/2017 18:50,1.688898906
11/23/2017 18:55,1.487559219
11/23/2017 19:00,2.337695234
11/23/2017 19:05,10.60790375
11/23/2017 19:10,48.415415
11/23/2017 19:15,15.06870625
11/23/2017 19:20,2.692161875
11/23/2017 19:25,1.232232656
11/23/2017 19:30,1.318735938
11/23/2017 19:35,4.037425938
11/23/2017 19:40,3.791136875
11/23/2017 19:45,1.091096016
11/23/2017 19:50,1.242501328
11/23/2017 19:55,1.16237125
11/23/2017 20:00,2.142973047
11/23/2017 20:05,19.939325
11/23/2017 20:10,20.50586375
11/23/2017 20:15,4.552840313
11/23/2017 20:20,2.383541641
11/23/2017 20:25,2.008094844
11/23/2017 20:30,1.230383203
11/23/2017 20:35,4.136953438
11/23/2017 20:40,3.874365938
11/23/2017 20:45,2.100175313
11/23/2017 20:50,1.537861094
11/23/2017 20:55,1.598481563
11/23/2017 21:00,1.053655156
11/23/2017 21:05,
11/23/2017 21:10,
11/23/2017 21:15,
11/23/2017 21:20,1.905583594
11/23/2017 21:25,1.552934844
11/23/2017 21:30,0.956364141
11/23/2017 21:35,1.140358984
11/23/2017 21:40,2.512584063
11/23/2017 21:45,1.055188828
11/23/2017 21:50,1.492691094
11/23/2017 21:55,1.274215313
11/23/2017 22:00,1.439834688
11/23/2017 22:05,1.323861563
11/23/2017 22:10,1.249252656
11/23/2017 22:15,1.476744063
11/23/2017 22:20,1.11759043
11/23/2017 22:25,0.980593516
11/23/2017 22:30,1.093849141
11/23/2017 22:35,1.063202969
11/23/2017 22:40,1.123525352
11/23/2017 22:45,0.953046172
11/23/2017 22:50,1.162792188
11/23/2017 22:55,0.903708516
11/23/2017 23:00,1.089030195
11/23/2017 23:05,1.953184375
11/23/2017 23:10,1.022741641
11/23/2017 23:15,1.086100859
11/23/2017 23:20,1.138156758
11/23/2017 23:25,1.043444688
11/23/2017 23:30,1.231669141
11/23/2017 23:35,1.368038594
11/23/2017 23:40,1.296540703
11/23/2017 23:45,1.248375469
11/23/2017 23:50,1.031927344
11/23/2017 23:55,0.935635859
11/24/2017 0:00,1.334183008
